FID,site,dep,date_releve,mean_effectif_jour,mean_temperature,mean_rainfall,mean_humidity,geometry
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5bbf,Pérols,34,2025-03-19,0,10.8,24.8,75,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b9d,Pérols,34,2025-03-26,0,12.9,7.4,63.7,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b8e,Pérols,34,2025-04-02,0,13.6,3.9,65.5,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b80,Pérols,34,2025-04-09,0,13.1,1,81.7,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b72,Pérols,34,2025-04-16,0,13.6,48.6,77.7,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b64,Pérols,34,2025-04-23,0,15.6,2.1,60.3,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b56,Pérols,34,2025-04-30,0.18797,16.9,2.3,74.5,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b42,Pérols,34,2025-05-07,1.412698,14.6,18.9,73.5,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b31,Pérols,34,2025-05-14,1.25,17.7,0.2,64.5,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5b22,Pérols,34,2025-05-21,5.398496,18.6,17.9,58.7,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5afe,Pérols,34,2025-05-28,5.460317,22.8,0,50,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5aef,Pérols,34,2025-06-04,9.669173,21.1,41.7,77.2,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5ade,Pérols,34,2025-06-11,15.353383,23.6,0,58.7,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5acf,Pérols,34,2025-06-18,26.81203,26.4,0,50.7,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5ac1,Pérols,34,2025-06-24,32.333333,26.4,0,50.7,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5ab3,Pérols,34,2025-07-02,34.014706,29.8,2.5,52,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5aa6,Pérols,34,2025-07-09,27.722689,24,0.3,47.5,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5a99,Pérols,34,2025-07-17,29.708333,27.2,6,52.5,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5a8b,Pérols,34,2025-07-23,54.298246,24.1,12.7,50.2,"MULTIPOLYGON (((775451.9393743346 6271466.415030625, 776820.7181398649 6272984.173136075, 776741.4730534394 6273292.020298973, 776208.3697447593 6273420.886553209, 775855.3689052277 6273871.918443036, 775905.7975965894 6274602.160550375, 775768.9197200364 6275296.606475982, 775379.8983866752 6275783.434547541, 775214.2041150584 6276456.402764108, 775624.8377447174 6276456.402764108, 775826.552510164 6276535.154363919, 776085.9000657381 6276248.78491006, 776892.7591275243 6275869.345383698, 777505.1075226299 6275389.676548486, 777966.1698436507 6274809.778404422, 778283.1501893523 6274523.4089505635, 778621.7428313519 6272633.370555098, 778448.8444609692 6272533.141246248, 778384.0075720756 6272497.345064515, 775783.3279175683 6271545.166630436, 775451.9393743346 6271466.415030625)))"
